t_name	FPKM	H3K27ac	H3K27me3	H3K4me1	H3K4me3	H3K9ac
FBtr0303797	0.0	-0.259653	-8.43645	-0.8256190000000001	-0.5850390000000001	-0.08673600000000001
FBtr0332356	0.0	-0.259653	-8.43645	-0.8256190000000001	-0.5850390000000001	-0.08673600000000001
FBtr0303798	0.0	0.44204399999999994	0.338391	-0.8589399999999999	2.57662	-0.012398600000000001
FBtr0080857	0.0	2.51043	-0.149008	-0.368643	0.575439	-0.00513464
FBtr0332357	0.0	2.51043	-0.149008	-0.368643	0.575439	-0.00513464
FBtr0332358	0.0	2.51043	-0.149008	-0.368643	0.575439	-0.00513464
FBtr0080856	72.17878	2.51043	-0.149008	-0.368643	0.575439	-0.00513464
FBtr0331442	0.0	19.6701	-7.32039	-4.62705	26.3491	-0.0908282
FBtr0080824	18.707045	10.4753	-7.81752	5.89142	26.5357	-0.119647
FBtr0331443	12.75334	10.4753	-7.81752	5.89142	26.5357	-0.119647
FBtr0331445	0.0	0.0292878	-3.8331800000000005	5.01553	0.6316039999999999	-0.0758663
FBtr0080855	34.310359999999996	0.0292878	-3.8331800000000005	5.01553	0.6316039999999999	-0.0758663
FBtr0331444	45.271408	2.3137	-2.9719599999999997	1.6334899999999999	1.62333	-0.0558962
FBtr0331446	42.601428999999996	2.3137	-2.9719599999999997	1.6334899999999999	1.62333	-0.0558962
FBtr0080825	11.543286	6.26284	-7.76514	4.460380000000001	10.7561	-0.09068129999999999
FBtr0343814	22.919477	-1.7562099999999998	-3.57945	7.231839999999999	-1.80695	29.8183
FBtr0080854	28.524612	2.1364799999999997	-1.6597	1.40259	2.71424	117.226
FBtr0080826	24.395329	2.70895	-10.754000000000001	2.69294	9.2877	-0.11726199999999999
FBtr0080827	0.0	-2.0175799999999997	-8.29923	10.6913	-3.25405	-0.105522
FBtr0080853	0.0	0.396214	-4.985519999999999	18.444000000000003	-4.87351	-0.10339000000000001
FBtr0305564	0.0	0.396214	-4.985519999999999	18.444000000000003	-4.87351	-0.10339000000000001
FBtr0343813	0.0	-1.59142	-9.80307	-1.45765	-4.18321	-0.119175
FBtr0080828	0.0	-1.1392	-1.62293	-2.13544	1.05644	-0.0965365
FBtr0343812	0.0	-1.1392	-1.62293	-2.13544	1.05644	-0.0965365
FBtr0080852	33.189453	-0.998345	-7.782089999999999	-1.68365	2.73227	-0.0827018
FBtr0337079	0.0	5.79363	-9.85403	1.47068	22.0363	-0.0859598
FBtr0080829	18.802210000000002	4.97155	-7.388660000000001	0.41074499999999997	20.4532	-0.07853330000000001
FBtr0080851	17.067183	-5.71965	-9.42543	9.606860000000001	4.23853	-0.148635
FBtr0080830	0.0	8.37242	-2.7819	-2.7071099999999997	18.6496	-0.047744699999999994
FBtr0080850	54.865627	0.0694488	-9.9254	3.14527	4.26363	-0.0931937
FBtr0080831	15.627834	29.7781	-11.5602	7.64997	27.7232	-0.12328399999999999
FBtr0080832	59.572494999999996	29.7781	-11.5602	7.64997	27.7232	-0.12328399999999999
FBtr0337082	0.0	2.00914	-5.01839	3.69939	7.668810000000001	-0.0770517
FBtr0080848	22.780401	0.7782100000000001	-9.09414	-3.1139	10.3367	-0.08753960000000001
FBtr0080849	39.993587	0.7782100000000001	-9.09414	-3.1139	10.3367	-0.08753960000000001
FBtr0080833	157.62614399999998	4.44114	-6.43835	-0.977147	12.9334	-0.105601
FBtr0080845	295.779541	3.55671	-11.3678	5.11797	1.07083	-0.116177
FBtr0080847	7.666088	3.58684	-9.439060000000001	4.46309	1.07083	-0.106207
FBtr0080844	2.3811869999999997	3.58684	-9.439060000000001	4.46309	1.07083	-0.106207
FBtr0337081	2.2549200000000003	3.58684	-9.439060000000001	4.46309	1.07083	-0.106207
FBtr0080846	6.508684	6.82672	-7.3583300000000005	-3.4039099999999998	6.19557	-0.0793361
FBtr0080834	31.708880999999998	-3.01947	-12.8242	2.127	14.3318	-0.111831
FBtr0080843	40.990746	2.6875299999999998	-11.6874	9.1386	12.9879	-0.12295899999999998
FBtr0080835	0.0	-0.558008	-4.42621	-1.59616	4.041519999999999	-0.05711709999999999
FBtr0337080	0.0	-0.558008	-4.42621	-1.59616	4.041519999999999	-0.05711709999999999
FBtr0307508	0.0	-0.4527	-1.6886599999999998	-1.55894	1.1195	-0.0449715
FBtr0299599	0.0	-1.29321	-4.04544	-4.6499	-1.8216900000000003	-0.084125
FBtr0340235	0.0	-1.28409	-2.78285	-0.98572	1.48615	-0.07310189999999998
FBtr0080838	0.0	-0.229694	-6.5412099999999995	-2.92918	-2.11512	-0.06695060000000001
FBtr0273183	10.133141	-0.229694	-6.5412099999999995	-2.92918	-2.11512	-0.06695060000000001
FBtr0321313	7.601989	-2.60547	-4.71569	1.28659	-0.691385	-0.08111449999999999
FBtr0080839	67.997612	-2.60547	-4.71569	1.28659	-0.691385	-0.08111449999999999
FBtr0080836	18.861076	7.62524	-9.33438	2.42689	17.8713	0.14818399999999998
FBtr0345544	2.5514040000000002	0.226952	-7.509180000000001	2.9373099999999996	1.04365	-0.0714722
FBtr0080837	99.31929000000001	0.370488	-7.5248800000000005	5.98944	-0.0260301	-0.07498350000000001
FBtr0080859	0.0	-5.75603	12.6561	2.8517	-1.97217	-0.10298199999999999
FBtr0340233	0.0	-5.75603	12.6561	2.8517	-1.97217	-0.10298199999999999
FBtr0340234	1.910234	-3.3756199999999996	6.843439999999999	-3.22115	-1.38562	-0.0557845
FBtr0080880	0.0	-3.3756199999999996	6.843439999999999	-3.22115	-1.38562	-0.0557845
FBtr0114313	0.0	-1.49237	14.7725	-4.15041	-0.23924099999999998	-0.0627155
FBtr0080860	0.0	-1.19296	20.7639	-6.01135	3.89721	-0.101383
FBtr0080861	0.0	3.17604	1.8524	-1.11914	8.45957	-0.0656911
FBtr0305984	0.0	3.17604	1.8524	-1.11914	8.45957	-0.0656911
FBtr0308080	0.0	-2.42442	10.8222	-0.8992629999999999	-2.33224	-0.11240399999999999
FBtr0080862	0.0	1.158	4.68191	-3.88648	-2.3894900000000003	-0.126584
FBtr0080864	0.0	0.870524	5.41216	-6.38603	-2.0904599999999998	-0.144255
FBtr0080863	0.0	0.870524	5.41216	-6.38603	-2.0904599999999998	-0.144255
FBtr0342945	0.0	0.870524	5.41216	-6.38603	-2.0904599999999998	-0.144255
FBtr0080875	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0080876	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0080877	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0080878	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0100399	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0100400	0.0	-0.343445	-0.10051399999999999	-1.28939	1.7955299999999998	-0.0331311
FBtr0080865	0.0	-8.64979	3.9220699999999997	-7.94095	-8.471	-0.13306400000000002
FBtr0344060	0.0	-0.16465	10.8244	-3.75255	1.75185	-0.0788874
FBtr0080866	90.52488699999999	12.9396	-12.1759	-6.49308	15.4841	-0.107149
FBtr0333488	0.0	12.9396	-12.1759	-6.49308	15.4841	-0.107149
FBtr0333487	76.52842700000001	12.9396	-12.1759	-6.49308	15.4841	-0.107149
FBtr0080867	0.0	6.619619999999999	-13.0053	2.76262	-2.22593	-0.10566199999999999
FBtr0333486	0.0	1.73131	-6.93395	3.4214800000000003	-1.1892399999999999	-0.0850791
FBtr0337091	0.0	-1.99079	-6.0560599999999996	-4.06095	2.00818	46.9901
FBtr0301144	0.0	0.8268200000000001	-3.7897199999999995	-3.11896	-1.9944099999999998	0.308023
FBtr0080873	0.0	0.8268200000000001	-3.7897199999999995	-3.11896	-1.9944099999999998	0.308023
FBtr0080874	0.0	0.8268200000000001	-3.7897199999999995	-3.11896	-1.9944099999999998	0.308023
FBtr0309684	2.5005580000000003	20.6793	-4.12614	10.9625	-0.72088	-0.131426
FBtr0309686	0.0	20.6468	-4.3129800000000005	10.9625	-0.696	-0.131426
FBtr0309685	0.0	19.54	-4.3129800000000005	7.696860000000001	-0.503181	-0.12849100000000002
FBtr0114314	0.0	15.1321	-3.88236	-2.2219599999999997	1.24204	-0.0952972
FBtr0345762	0.0	19.2553	-6.30236	0.25049499999999997	-1.76542	-0.0445469
FBtr0345761	0.0	25.9138	-8.86909	1.59037	-0.49824300000000005	-0.0758966
FBtr0080868	0.0	0.388098	-1.59346	0.298509	-0.8919030000000001	-0.0496518
FBtr0300003	0.0	3.93422	-2.10862	-3.50165	9.50097	-0.0661234
FBtr0335499	0.0	2.4035599999999997	-4.42719	-1.05284	-1.6917	3.3558800000000004
FBtr0080872	0.0	2.36048	-3.4571199999999997	-1.07394	-1.13242	3.21903
FBtr0335497	0.0	-0.69497	-9.02634	-2.26071	2.6763	0.364205
FBtr0300004	0.0	0.00888284	-9.015989999999999	-2.2029	3.00705	0.290985
FBtr0080870	0.0	2.5512900000000003	-0.9422459999999999	-4.38515	0.29391999999999996	-0.0656002
FBtr0080871	0.0	0.0933809	0.179829	-1.6294600000000001	-3.60039	-0.113625
FBtr0335498	0.0	7.173660000000001	0.121137	3.1665	1.38163	-0.059461599999999996
FBtr0300005	21.265508999999998	4.5014	-8.02747	5.23107	12.2569	-0.0867454
FBtr0335144	0.0	0.44397200000000003	0.690537	0.22241599999999997	0.440267	0.463604
FBtr0080945	0.0	-0.67523	-1.8334400000000002	-2.47693	-0.647378	-0.07802080000000002
FBtr0080946	0.0	-0.67523	-1.8334400000000002	-2.47693	-0.647378	-0.07802080000000002
FBtr0080883	5.614221	-0.265043	-12.8184	12.3511	15.1677	-0.147009
FBtr0335138	4.8870629999999995	-0.265043	-12.8184	12.3511	15.1677	-0.147009
FBtr0304212	1.507208	-1.43824	-16.1966	6.51994	3.4245	-0.163101
FBtr0304213	0.0	-1.43824	-16.1966	5.72379	3.4245	-0.159867
FBtr0304214	0.0	-1.43824	-15.2578	5.72379	3.4245	-0.15566300000000002
FBtr0080887	0.0	2.58595	-3.95868	-2.99899	14.7945	-0.062088
FBtr0335140	0.0	2.58595	-3.95868	-2.99899	14.7945	-0.062088
FBtr0080884	200.346619	2.58595	-3.95868	-2.99899	14.7945	-0.062088
FBtr0080885	9.538791999999999	2.58595	-3.95868	-2.99899	14.7945	-0.062088
FBtr0339514	3.4252769999999995	2.58595	-3.95868	-2.99899	14.7945	-0.062088
FBtr0305565	9.749209	4.45915	-7.80462	-4.70069	16.3664	-0.100966
FBtr0080944	1.553455	-1.8483	-3.6628800000000004	-4.594130000000001	2.3117400000000004	-0.0830354
FBtr0344410	1.387861	-1.8483	-3.6628800000000004	-4.594130000000001	2.3117400000000004	-0.0830354
FBtr0091522	0.0	-0.9469639999999999	-4.58281	-5.8494	-0.5938859999999999	-0.090285
FBtr0080886	58.991158	-1.67177	-8.95496	-1.8026200000000001	-3.78174	-0.0853715
FBtr0100459	0.0	-0.937492	-6.409	-5.19456	-1.8970599999999997	-0.076058
FBtr0344039	0.0	0.0628265	-3.10688	3.27029	-3.6103400000000003	-0.0770569
FBtr0304398	0.0	0.697098	-7.59123	7.026610000000001	-1.35418	-0.0976507
FBtr0304399	0.0	0.682423	-7.59123	6.995139999999999	-1.07621	-0.0976629
FBtr0304247	0.0	-0.193349	-7.2915	4.94966	3.1173	-0.0898583
FBtr0304248	0.0	-0.420847	-7.2915	5.10724	3.15184	-0.0898583
FBtr0304249	0.0	-0.729593	-7.2915	5.639069999999999	3.1913099999999996	-0.089751
FBtr0304470	0.0	-1.29208	-6.69793	6.693460000000001	2.90939	-0.08997410000000002
FBtr0304471	0.0	-1.44271	-5.8944	6.778760000000001	2.7006099999999997	-0.0900623
FBtr0304345	0.0	-2.1599	-4.9004	8.21377	1.7385099999999998	-0.09061260000000002
FBtr0304346	0.0	-2.1599	-4.84363	8.22921	1.7385099999999998	-0.09071010000000002
FBtr0310393	0.0	-1.06421	-1.7632	-3.11168	-1.4264299999999999	-0.0692191
FBtr0310392	2.426758	-1.8881400000000002	-8.69075	-5.02175	1.03277	-0.09002819999999999
FBtr0303445	0.0	3.35437	-2.75674	-0.966641	10.5513	-0.025697300000000003
FBtr0080888	0.0	6.56854	-18.6681	0.76095	15.2092	-0.15186
FBtr0335141	0.0	6.15156	-18.7987	0.304208	13.5724	-0.156654
FBtr0080889	366.39926099999997	19.1836	-11.6099	-3.15711	16.6463	-0.0972539
FBtr0344849	2.618411	9.15605	-9.092419999999999	20.6721	4.9408900000000004	-0.10732
FBtr0335143	41.718956	3.76266	-6.698919999999999	3.36634	5.81415	-0.07557639999999999
FBtr0080940	48.478436	3.80154	-5.47008	-2.90496	5.366969999999999	-0.057862199999999996
FBtr0080941	0.0	3.80154	-5.47008	-2.90496	5.366969999999999	-0.057862199999999996
FBtr0080942	0.0	3.80154	-5.47008	-2.90496	5.366969999999999	-0.057862199999999996
FBtr0304428	0.0	-3.18201	-7.62453	12.5776	5.97831	-0.14041700000000001
FBtr0304427	0.0	-3.18201	-7.62453	12.5776	5.97831	-0.14041700000000001
FBtr0310391	0.702815	0.117827	-15.7439	6.24979	15.1582	-0.150321
FBtr0290062	0.0	0.188275	-8.16518	-6.55242	27.5115	-0.09822919999999999
FBtr0080937	6.0676879999999995	1.50302	-12.34	9.88701	25.8754	-0.13925099999999999
FBtr0335142	115.247978	-0.607432	-15.4681	13.8829	21.9027	-0.136481
FBtr0080936	123.730347	-0.263482	-15.349	13.1281	22.2116	-0.136481
FBtr0080891	36.374866	3.5215699999999996	-4.73184	7.29218	20.248	-0.0991928
FBtr0080935	79.35820799999999	-4.22968	-12.106	7.7056	2.0038	-0.12700799999999998
FBtr0080892	0.0	-1.00406	-8.454830000000001	4.94517	2.9196299999999997	2.27624
FBtr0343770	0.0	-4.807259999999999	-9.94169	17.4296	6.11114	-0.11773800000000001
FBtr0080934	9.617816	-4.05841	-9.94169	19.005	7.522239999999999	-0.11696600000000001
FBtr0308804	14.550557999999999	-2.28967	-9.6083	20.8336	12.2816	-0.108733
FBtr0080893	64.59414699999999	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0343767	0.34545	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0113041	0.0	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0308802	0.0	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0308803	0.0	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0329944	0.0	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0329945	0.0	4.694719999999999	-8.704989999999999	6.009469999999999	25.2125	-0.11264600000000001
FBtr0080894	0.0	3.8915300000000004	-7.000489999999999	-3.9294800000000003	1.88009	-0.07431499999999999
FBtr0343768	0.0	3.8915300000000004	-7.000489999999999	-3.9294800000000003	1.88009	-0.07431499999999999
FBtr0080933	0.0	-2.9706599999999996	6.122240000000001	-4.69048	1.43408	-0.0804098
FBtr0343769	0.0	-2.9706599999999996	6.122240000000001	-4.69048	1.43408	-0.0804098
FBtr0080906	0.0	-3.06077	0.426838	-4.2047300000000005	-0.855158	-0.087864
FBtr0080895	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080896	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080897	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080898	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080899	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080900	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080901	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080902	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080903	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080905	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0080907	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0301827	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0301829	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0307493	0.0	-3.1247	-0.558701	-3.9008199999999995	0.37101300000000004	-0.08440039999999999
FBtr0301828	0.0	-2.20866	-1.9035799999999998	-3.6742	1.8191599999999999	-0.0780804
FBtr0307492	0.0	-0.38606399999999996	-1.86843	-3.5804199999999997	4.793159999999999	-0.053441499999999996
FBtr0307494	0.0	-0.38606399999999996	-1.86843	-3.5804199999999997	4.793159999999999	-0.053441499999999996
FBtr0307496	0.0	-0.38606399999999996	-1.86843	-3.5804199999999997	4.793159999999999	-0.053441499999999996
FBtr0346712	0.0	-0.38606399999999996	-1.86843	-3.5804199999999997	4.793159999999999	-0.053441499999999996
FBtr0307495	0.0	0.07634049999999999	3.2456	-4.0572099999999995	2.27448	-0.07448099999999999
FBtr0331931	0.0	-1.72642	-2.19607	-0.055073000000000004	-4.11939	-0.105905
FBtr0080932	0.0	-2.59354	-1.68642	0.9886459999999999	-4.5784	-0.114751
FBtr0080908	0.0	-3.6489300000000005	-7.0628899999999994	-6.11362	1.73937	-0.12493199999999999
FBtr0331619	0.0	-3.6489300000000005	-7.0628899999999994	-6.11362	1.73937	-0.12493199999999999
FBtr0080909	0.0	-1.20012	1.49363	-3.17231	1.02375	-0.102602
FBtr0331620	0.0	-1.20012	1.49363	-3.17231	1.02375	-0.102602
FBtr0080910	0.0	-1.2594	0.232408	-5.75017	-0.18365	-0.0901454
FBtr0080911	0.0	0.380538	-2.60145	-3.22598	2.31445	-0.048778800000000004
FBtr0080912	0.0	0.380538	-2.60145	-3.22598	2.31445	-0.048778800000000004
FBtr0344850	0.0	-3.2067	1.42373	3.8734800000000003	-3.6241	-0.121582
FBtr0331625	0.0	-4.659669999999999	4.313280000000001	0.6492859999999999	-1.6808900000000002	-0.108825
FBtr0080931	0.0	-4.659669999999999	4.313280000000001	0.6492859999999999	-1.6808900000000002	-0.108825
FBtr0331621	0.0	-2.21944	0.117719	-3.58475	-4.08383	-0.0631761
FBtr0080914	0.0	-2.72666	7.86587	-0.350702	-3.9870400000000004	-0.08917699999999999
FBtr0080915	15.197728	4.13093	-5.57062	-2.43624	7.07437	0.0478071
FBtr0080916	0.0	4.13093	-5.57062	-2.43624	7.07437	0.0478071
FBtr0080917	0.0	4.13093	-5.57062	-2.43624	7.07437	0.0478071
FBtr0347182	0.0	9.98842	-5.17341	-1.96805	11.4598	3.29273
FBtr0080930	180.942322	0.30493600000000004	-5.8809	-2.11095	3.87181	-0.102132
FBtr0080919	78.72152700000001	0.737422	-10.1616	1.22123	9.858089999999999	-0.108098
FBtr0331623	5.203806	2.76789	-14.0065	11.2931	9.0648	-0.14058299999999999
FBtr0331622	0.0	2.76789	-14.0065	11.2931	9.0648	-0.14058299999999999
FBtr0080929	0.0	-0.09392610000000001	-4.4341099999999996	-2.08508	-2.48884	-0.07998150000000001
FBtr0331624	0.0	-0.09392610000000001	-4.4341099999999996	-2.08508	-2.48884	-0.07998150000000001
FBtr0080928	0.0	-2.87926	0.603823	-3.39941	-1.05053	-0.0558554
FBtr0344541	0.0	-2.8390299999999997	-3.40366	-5.05013	-3.10353	-0.0667183
FBtr0344544	0.0	-2.8390299999999997	-3.40366	-5.05013	-3.10353	-0.0667183
FBtr0344540	0.0	-3.7088	-4.68419	-5.3811	-4.31078	-0.08237689999999999
FBtr0344543	0.0	-3.7088	-4.68419	-5.3811	-4.31078	-0.08237689999999999
FBtr0344545	0.0	-3.7088	-4.68419	-5.3811	-4.31078	-0.08237689999999999
FBtr0344539	0.0	5.808330000000001	2.02202	0.21932	0.25728	0.425846
FBtr0344542	0.0	5.808330000000001	2.02202	0.21932	0.25728	0.425846
FBtr0345747	0.0	1.89041	-0.5825859999999999	-1.8084799999999999	2.6436599999999997	-0.0289469
FBtr0332334	0.0	1.89005	-0.5825859999999999	-1.57283	2.2723	-0.029506900000000003
FBtr0080927	0.0	0.8418040000000001	4.50031	1.15867	-1.16588	-0.0584077
FBtr0080926	0.0	0.8418040000000001	4.50031	1.15867	-1.16588	-0.0584077
FBtr0332333	0.0	0.8418040000000001	4.50031	1.15867	-1.16588	-0.0584077
FBtr0080925	0.0	0.49742600000000003	0.248667	-1.27084	3.93046	0.108299
FBtr0344852	0.0	0.32901199999999997	-1.06615	-0.64944	1.81487	-0.012893200000000002
FBtr0113414	0.0	0.32901199999999997	-1.06615	-0.64944	1.81487	-0.012893200000000002
FBtr0080923	0.0	-0.43496999999999997	9.72225	2.48065	-1.3711200000000001	-0.06736339999999999
FBtr0332532	0.0	0.9438979999999999	5.10457	-3.6159800000000004	3.5666900000000004	-0.0681658
FBtr0346590	0.0	4.20012	14.4312	9.02811	-1.67028	-0.0891378
FBtr0308925	0.0	4.58805	16.2322	9.42975	-1.2628	-0.100314
FBtr0308926	0.0	4.58805	16.2322	9.42975	-1.2628	-0.100314
FBtr0308927	0.0	4.58805	16.2322	9.42975	-1.2628	-0.100314
FBtr0308929	0.0	4.58805	16.2322	9.42975	-1.2628	-0.100314
FBtr0308928	0.0	1.0942399999999999	8.47569	3.6001300000000005	2.44026	-0.08101180000000001
FBtr0340177	0.0	2.7782299999999998	14.1477	2.26664	1.07162	-0.063474
FBtr0080960	0.0	2.31387	12.497	0.9807899999999999	2.03823	-0.062212
FBtr0080947	0.0	-0.13042	-3.44671	-1.22204	21.8141	-0.0848887
FBtr0112511	0.0	-0.13042	-3.44671	-1.22204	21.8141	-0.0848887
FBtr0340171	0.0	3.66374	-5.9660400000000005	10.9789	-1.08863	-0.134161
FBtr0345447	21.657047	3.16662	-7.56078	14.9787	13.4166	-0.0921977
FBtr0080959	22.133682	3.1226700000000003	-7.56078	16.423	14.1002	-0.0921977
FBtr0304927	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0304928	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0304929	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0304930	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0340172	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0340173	0.0	1.6893799999999999	-7.15486	3.28939	13.2422	-0.09120110000000001
FBtr0340174	0.0	1.76308	-7.17546	3.28939	13.0635	-0.09120110000000001
FBtr0301255	0.0	2.5966299999999998	-3.13409	-1.21108	5.7138800000000005	-0.07291239999999999
FBtr0273383	0.0	-3.6690199999999997	-3.14133	-2.54541	-2.57808	-0.0933068
FBtr0304932	0.0	-3.6690199999999997	-3.14133	-2.54541	-2.57808	-0.0933068
FBtr0340176	0.0	-3.6690199999999997	-3.14133	-2.54541	-2.57808	-0.0933068
FBtr0080957	69.305183	0.07385019999999999	-4.14016	-2.18748	-0.835989	-0.0856108
FBtr0080956	90.214523	-3.4901800000000005	-3.946	6.599489999999999	-4.4054400000000005	-0.15620499999999998
FBtr0304931	0.039369	-3.4901800000000005	-3.946	6.599489999999999	-4.4054400000000005	-0.15620499999999998
FBtr0343811	0.0	-1.61509	5.81681	-0.8630469999999999	0.685055	-0.0597285
FBtr0340175	0.0	-0.44315200000000005	2.76664	-3.02615	-1.05079	-0.0648535
FBtr0345550	0.0	-0.652254	6.63139	-1.42941	0.7819159999999999	-0.0467
FBtr0273450	0.0	-0.24145500000000003	3.62336	-3.7996199999999996	-1.26051	-0.0679148
FBtr0329973	0.0	-0.24145500000000003	3.62336	-3.7996199999999996	-1.26051	-0.0679148
FBtr0340238	0.0	0.9488840000000001	-0.838059	-2.3193799999999998	-0.171283	-0.032105
FBtr0340236	0.0	0.644121	-2.85153	-0.547017	-1.55483	-0.034169
FBtr0080952	0.0	-0.651309	7.75427	0.717389	-0.7470289999999999	-0.04771280000000001
FBtr0340237	0.0	-0.651309	7.75427	0.717389	-0.7470289999999999	-0.04771280000000001
FBtr0345763	0.0	-1.30054	-0.488037	-2.95112	-4.31649	-0.0628968
FBtr0345764	0.0	0.23349099999999998	2.47201	-1.9714900000000002	-2.77316	-0.052609699999999995
FBtr0346585	0.0	-3.36174	-0.33523000000000003	-4.77219	-3.89114	-0.0782526
FBtr0080955	0.0	-3.99077	-0.279886	-5.13711	-4.26879	-0.0816885
FBtr0345974	0.0	-4.54891	2.9957599999999998	-6.23674	-2.60233	-0.0806087
FBtr0332012	0.0	0.0332401	1.42957	-0.219254	-3.23075	0.391273
FBtr0332013	0.0	0.0332401	1.42957	-0.219254	-3.23075	0.391273
FBtr0080954	0.0	-3.05997	1.8079900000000002	-1.54633	-2.39518	-0.064985
FBtr0332011	0.0	-3.05997	1.8079900000000002	-1.54633	-2.39518	-0.064985
FBtr0332224	0.0	-4.77192	-7.51076	-5.60738	-6.24991	-0.100336
FBtr0346430	0.0	-4.77192	-7.51076	-5.60738	-6.24991	-0.100336
FBtr0080953	0.0	-3.39776	2.91666	-2.55235	-4.04334	-0.0585364
FBtr0332225	0.0	-3.39776	2.91666	-2.55235	-4.04334	-0.0585364
FBtr0345954	0.0	1.55961	3.8887400000000003	1.56535	-2.8426400000000003	-0.0616529
FBtr0302499	0.0	-1.52394	-3.71141	-4.44025	-4.85765	-0.0775304
FBtr0303301	0.0	0.338782	0.886177	-3.07417	-0.858409	-0.0506724
