FBtr0343853	1000	350	-1353.07	-1.35307	-3.86593
FBtr0077221	1000	350	-874.638	-0.874638	-2.49897
FBtr0077207	1000	350	997.674	0.997674	2.8505
FBtr0307527	1000	350	216.849	0.216849	0.619569
FBtr0307529	1000	350	564.385	0.564385	1.61253
FBtr0077209	1000	350	564.385	0.564385	1.61253
FBtr0307528	1000	350	564.385	0.564385	1.61253
FBtr0307526	1000	350	-105.761	-0.105761	-0.302175
FBtr0307524	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077210	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077208	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077206	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077205	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077204	1000	350	-1203.71	-1.20371	-3.43916
FBtr0077203	1000	350	-1203.71	-1.20371	-3.43916
FBtr0307525	1000	350	-1551.35	-1.55135	-4.43243
FBtr0346292	1000	350	-1431.92	-1.43192	-4.0912
FBtr0346293	1000	350	-1545.12	-1.54512	-4.41464
FBtr0331744	1000	350	-1529.15	-1.52915	-4.36899
FBtr0331745	1000	350	-3530.49	-3.53049	-10.0871
FBtr0100599	1000	350	-3744.04	-3.74404	-10.6972
FBtr0100598	1000	350	-1048.11	-1.04811	-2.99461
FBtr0100536	1000	350	-1048.11	-1.04811	-2.99461
FBtr0077198	1000	350	-1209.52	-1.20952	-3.45577
FBtr0346608	1000	350	-1266.67	-1.26667	-3.61905
FBtr0301583	1000	350	-1853.1	-1.8531	-5.29457
FBtr0089679	1000	350	-1853.1	-1.8531	-5.29457
FBtr0089678	1000	350	-1853.1	-1.8531	-5.29457
FBtr0077223	1000	350	-1830.82	-1.83082	-5.23091
FBtr0077193	1000	350	-2979.8	-2.9798	-8.5137
FBtr0077192	1000	350	-1677.1	-1.6771	-4.7917
FBtr0329900	1000	350	306.521	0.306521	0.875775
FBtr0329902	1000	350	-279.134	-0.279134	-0.797526
FBtr0333749	1000	350	-279.134	-0.279134	-0.797526
FBtr0077224	1000	350	-279.134	-0.279134	-0.797526
FBtr0329901	1000	350	-135.022	-0.135022	-0.385778
FBtr0329903	1000	350	-173.139	-0.173139	-0.494684
FBtr0077191	1000	350	-3121.21	-3.12121	-8.91773
FBtr0077190	1000	350	-3088.68	-3.08868	-8.82481
FBtr0339624	1000	350	-1160.31	-1.16031	-3.31516
FBtr0339623	1000	350	-1160.31	-1.16031	-3.31516
FBtr0077226	1000	350	-1160.31	-1.16031	-3.31516
FBtr0091704	1000	350	-1997.53	-1.99753	-5.70724
FBtr0077227	1000	350	-1997.53	-1.99753	-5.70724
FBtr0091703	1000	350	-1997.53	-1.99753	-5.70724
FBtr0091702	1000	350	-1997.53	-1.99753	-5.70724
FBtr0077189	1000	350	-1660.16	-1.66016	-4.74333
FBtr0300938	1000	350	715.968	0.715968	2.04562
FBtr0089300	1000	350	1567.22	1.56722	4.47778
FBtr0089301	1000	350	503.558	0.503558	1.43874
FBtr0309696	1000	350	-1995.91	-1.99591	-5.70259
FBtr0309695	1000	350	-1995.91	-1.99591	-5.70259
FBtr0304484	1000	350	3301.01	3.30101	9.43147
FBtr0304483	1000	350	3301.01	3.30101	9.43147
FBtr0332489	1000	350	-190.549	-0.190549	-0.544426
FBtr0332488	1000	350	-190.549	-0.190549	-0.544426
FBtr0306679	1000	350	-351.043	-0.351043	-1.00298
FBtr0332307	1000	350	-374.777	-0.374777	-1.07079
FBtr0332306	1000	350	-374.777	-0.374777	-1.07079
FBtr0077237	1000	350	-6.53009	-0.00653009	-0.0186574
FBtr0077184	1000	350	-3140.75	-3.14075	-8.97358
FBtr0077238	1000	350	-2001.39	-2.00139	-5.71825
FBtr0077183	1000	350	965.273	0.965273	2.75792
FBtr0310654	1000	350	-54.3168	-0.0543168	-0.155191
FBtr0310653	1000	350	-54.3168	-0.0543168	-0.155191
FBtr0077236	1000	350	-54.3168	-0.0543168	-0.155191
FBtr0331814	1000	350	-913.665	-0.913665	-2.61047
FBtr0077235	1000	350	-264.861	-0.264861	-0.756746
FBtr0077234	1000	350	-264.861	-0.264861	-0.756746
FBtr0331815	1000	350	-264.861	-0.264861	-0.756746
FBtr0331813	1000	350	-264.861	-0.264861	-0.756746
FBtr0310652	1000	350	-264.861	-0.264861	-0.756746
FBtr0077257	1000	350	2265.6	2.2656	6.47314
FBtr0077256	1000	350	784.46	0.78446	2.24131
FBtr0346048	1000	350	458.529	0.458529	1.31008
FBtr0307579	1000	311	379.431	0.379431	1.22004
FBtr0346036	1000	382	283.039	0.283039	0.74094
FBtr0346037	1000	280	116.455	0.116455	0.415909
FBtr0110826	1000	350	202.501	0.202501	0.578573
FBtr0343018	1000	350	223.944	0.223944	0.639841
FBtr0299591	1000	350	223.944	0.223944	0.639841
FBtr0110827	1000	350	223.944	0.223944	0.639841
FBtr0340058	1000	350	-213.009	-0.213009	-0.608598
FBtr0310642	1000	350	73.5701	0.0735701	0.2102
FBtr0310643	1000	350	73.5701	0.0735701	0.2102
FBtr0310641	1000	350	73.5701	0.0735701	0.2102
FBtr0310644	1000	350	70.2897	0.0702897	0.200828
FBtr0077250	1000	350	70.2897	0.0702897	0.200828
FBtr0340040	1000	350	-357.226	-0.357226	-1.02064
FBtr0077259	1000	350	-357.226	-0.357226	-1.02064
FBtr0077260	1000	350	316.43	0.31643	0.904086
FBtr0344414	1000	350	155.628	0.155628	0.444652
FBtr0305148	1000	350	12.0829	0.0120829	0.0345225
FBtr0300353	1000	350	12.0829	0.0120829	0.0345225
FBtr0344534	1000	350	131.819	0.131819	0.376627
FBtr0100609	1000	350	376.618	0.376618	1.07605
FBtr0091649	1000	350	376.618	0.376618	1.07605
FBtr0332847	1000	350	-1243.11	-1.24311	-3.55174
FBtr0077262	1000	350	-1243.11	-1.24311	-3.55174
FBtr0332848	1000	350	-1243.11	-1.24311	-3.55174
FBtr0340438	1000	350	-854.715	-0.854715	-2.44204
FBtr0332846	1000	350	-3181.37	-3.18137	-9.08964
FBtr0332845	1000	350	-3181.37	-3.18137	-9.08964
FBtr0077247	1000	350	-3181.37	-3.18137	-9.08964
FBtr0077246	1000	350	-2708.83	-2.70883	-7.73952
FBtr0114325	1000	350	-1959.1	-1.9591	-5.59743
FBtr0091724	1000	350	-1117.68	-1.11768	-3.19337
FBtr0114324	1000	350	-1393.96	-1.39396	-3.98273
FBtr0077264	1000	350	-914.982	-0.914982	-2.61423
FBtr0345923	1000	350	-722.012	-0.722012	-2.06289
FBtr0077245	1000	350	-1004.92	-1.00492	-2.87121
FBtr0340437	1000	350	-933.595	-0.933595	-2.66742
FBtr0077244	1000	350	-1058.49	-1.05849	-3.02427
FBtr0340439	1000	350	-1045.94	-1.04594	-2.98839
FBtr0077243	1000	350	-1363.28	-1.36328	-3.89508
FBtr0077242	1000	350	-1635.62	-1.63562	-4.67321
FBtr0345919	1000	350	-1427.14	-1.42714	-4.07753
FBtr0077266	1000	350	-2129.23	-2.12923	-6.08351
FBtr0333762	1000	350	-2000.15	-2.00015	-5.71471
FBtr0333760	1000	350	-2000.15	-2.00015	-5.71471
FBtr0113007	1000	350	-2000.15	-2.00015	-5.71471
FBtr0077241	1000	350	-2000.15	-2.00015	-5.71471
FBtr0340440	1000	350	-2421.12	-2.42112	-6.91748
FBtr0340441	1000	350	-1028.31	-1.02831	-2.93803
FBtr0077267	1000	350	-1028.31	-1.02831	-2.93803
FBtr0077268	1000	350	-571.665	-0.571665	-1.63333
FBtr0339633	1000	350	-285.017	-0.285017	-0.814334
FBtr0077269	1000	350	1047.38	1.04738	2.99252
FBtr0077240	1000	350	1457.79	1.45779	4.16511
FBtr0340430	1000	350	898.27	0.89827	2.56648
FBtr0077271	1000	350	-1016.16	-1.01616	-2.9033
